,0
1854,42000000.0
1855,43000000.0
1856,44000000.0
1857,45000000.0
1858,46000000.0
1859,47000000.0
1860,48000000.0
1861,49000000.0
1862,50000000.0
1863,51000000.0
1864,52000000.0
1865,53000000.0
1866,55000000.0
1867,58000000.0
1868,59000000.0
1869,60000000.0
1870,60720000.0
1871,61000000.0
1872,62000000.0
1873,63300000.0
1874,64000000.0
1875,65000000.0
1876,68000000.0
1877,68005000.0
1878,69000000.0
1879,70000000.0
1880,73000000.0
1881,74000000.0
1882,75000000.0
1883,79000000.0
1884,80000000.0
1885,84000000.0
1886,85000000.0
1887,88000000.0
1888,90000000.0
1889,95000000.0
1890,97000000.0
1891,97600000.0
1892,99000000.0
1893,100000000.0
1894,104000000.0
1895,105000000.0
1896,108000000.0
1897,110000000.0
1898,111000000.0
1899,116630000.0
1900,120000000.0
1901,125000000.0
1902,130000000.0
1903,135000000.0
1904,138000000.0
1905,140000000.0
1906,144000000.0
1907,145000000.0
1908,149000000.0
1909,150000000.0
1910,155000000.0
1911,159000000.0
1912,160000000.0
1913,162000000.0
1914,165000000.0
1915,170000000.0
1916,175000000.0
1917,176000000.0
1918,177200000.0
1919,178000000.0
1920,180000000.0
1921,183000000.0
1922,185000000.0
1923,190000000.0
1924,200000000.0
1925,217000000.0
1926,230000000.0
1927,245000000.0
1928,250000000.0
1929,260000000.0
1930,275000000.0
1931,300000000.0
1932,317000000.0
1933,321000000.0
1934,356000000.0
