,title_code,title,runtime,release_date,rating,prod_co,metaScore,metaUserScore,imdb_rating,genre,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,directors,writers,budget,opening_wknd,gross_dom,gross_int
0,tt10059440,For The Voiceless,0,2019-06-01,,[],0,0,0,[],/name/nm10568453/,/name/nm10568440/,/name/nm10568442/,/name/nm10568430/,/name/nm10568434/,/name/nm10568428/,/name/nm10568446/,/name/nm3626973/,/name/nm10568454/,/name/nm10568444/,['Timothy Hellman'],['Timothy Hellman'],1000.0,,,
0,tt10059530,And the Winners Are!,0,2019-03-08,,"['Hollywood Close-ups', 'Amazon Prime Video']",0,0,0,[],/name/nm0000886/,/name/nm0205626/,/name/nm0001159/,/name/nm0002075/,/name/nm0000163/,/name/nm0001715/,/name/nm0790580/,/name/nm0000659/,/name/nm0005476/,,['Michael Grey Vincent'],['David Sheehan'],500000.0,,,
0,tt10060386,Hellcat's Revenge II: Deadman's Hand,0,2019-12-25,,['Ass backwards films'],0,0,0,[],/name/nm1363725/,/name/nm0244740/,/name/nm0357405/,/name/nm0624178/,/name/nm8761643/,/name/nm4907463/,/name/nm4497306/,/name/nm9353944/,/name/nm2567792/,/name/nm7183758/,['Len Kabasinski'],['Len Kabasinski'],50000.0,,,
0,tt10061256,Hot Gimmick: Girl Meets Boy,0,2019-06-28,,['Netflix'],0,0,0,[],/name/nm7628218/,/name/nm6702072/,/name/nm6618658/,/name/nm3860014/,/name/nm6222140/,/name/nm5193520/,/name/nm6126186/,,,,['Y没ki Yamato'],"['Miki Aihara', 'Y没ki Yamato']",,,,
0,tt10061464,Invaded,0,2019-08-01,,['BySinclair'],0,0,0,[],/name/nm5262801/,/name/nm10564552/,/name/nm10562627/,/name/nm10564551/,/name/nm10768323/,/name/nm3318829/,/name/nm10564550/,/name/nm4737348/,/name/nm10484484/,/name/nm5063062/,['Jae Sinclair'],['Jae Sinclair'],,,,
0,tt10064270,Jaddi Sardar,0,2019-09-06,,['Soft Dil Productions'],0,0,0,[],/name/nm1125989/,/name/nm5839527/,/name/nm8050123/,/name/nm9789812/,/name/nm5679766/,/name/nm3830290/,/name/nm5316837/,/name/nm8492590/,/name/nm5712019/,/name/nm2815297/,['Manbhavan Singh'],"['Dheeraj Kumar', 'Karan Sandhu']",8242.0,,,
0,tt10065576,The Tiny Life of Butcher Duke,0,2019-03-09,,['One Chameleon Entertainment'],0,0,0,[],/name/nm2160801/,/name/nm8440652/,/name/nm8359684/,/name/nm6326356/,/name/nm6814615/,/name/nm6326357/,/name/nm3418410/,/name/nm4150014/,/name/nm8956178/,,['Mike Akel'],"['Mike Akel', 'Mike Akel', 'Chris Mass', 'Bryan Poyser', 'Chad Werner']",,,,
0,tt10065976,No Longer Human,0,2019-11-02,,"['Shochiku', 'Asmik Ace Entertainment']",0,0,0,[],/name/nm3877188/,/name/nm0297885/,/name/nm2246282/,/name/nm0594533/,/name/nm6954008/,/name/nm3049403/,/name/nm1040419/,/name/nm1847329/,/name/nm2976916/,,['Mika Ninagawa'],['Kaeko Hayafune'],10452114.0,,,
0,tt10066040,The Big Step,0,2020-02-07,,['Ipotesi Cinema'],0,0,0,[],/name/nm0277085/,/name/nm2862095/,/name/nm0117885/,/name/nm0061484/,/name/nm0148081/,/name/nm0162911/,/name/nm0211469/,/name/nm1541728/,/name/nm1408707/,/name/nm2043294/,['Antonio Padovan'],"['Antonio Padovan', 'Marco Pettenello']",,,,
0,tt10066268,Despair,0,2019-03-16,,[],0,0,0,[],/name/nm10566993/,/name/nm10397800/,,,,,,,,,['Tim Baylar'],['Tim Baylar'],,,,
0,tt10068158,Made in Abyss: Journey's Dawn,0,2019-03-15,,"['Kinema Citrus', 'Fathom Events']",0,0,0,[],/name/nm7617524/,/name/nm2540995/,/name/nm1360441/,/name/nm2760504/,/name/nm3150446/,/name/nm4868981/,/name/nm7463246/,/name/nm4895241/,/name/nm0815885/,/name/nm1132505/,['Masayuki Kojima'],['Akihito Tsukushi'],134047.0,134194.0,,
0,tt10070730,Rise of the Machine Girls,0,2019-11-22,,"['New Select (I)', 'Albatros Film']",0,0,0,[],/name/nm7299496/,/name/nm1922588/,/name/nm4244949/,/name/nm10944874/,/name/nm10714420/,/name/nm0624383/,/name/nm10716120/,/name/nm1056120/,/name/nm5151412/,/name/nm5205279/,['Y没ki Kobayashi'],"['Noboru Iguchi', 'Y没ki Kobayashi', 'Jun Tsugita']",,,,
0,tt10071352,The Mountain Minor,0,2019-10-17,,"['alt452', 'Vimeo On Demand']",0,0,0,[],/name/nm11050516/,/name/nm5158080/,/name/nm10568762/,/name/nm10568763/,/name/nm6478156/,/name/nm10568764/,/name/nm10568765/,/name/nm11050517/,/name/nm10568767/,/name/nm10568770/,['Dale Farmer'],['Dale Farmer'],,,,
0,tt10071462,Bunker of Blood 07: Killjoys Carnage Caravan,0,2019-03-11,,['Full Moon Entertainment'],0,0,0,[],/name/nm8662441/,/name/nm0121582/,/name/nm8662453/,/name/nm3867182/,/name/nm8662440/,/name/nm1389064/,/name/nm0351772/,/name/nm2826608/,/name/nm1455350/,/name/nm8662442/,['Craig Ross Jr.'],['Brockton McKinney'],,,,
0,tt10073438,Renegade,0,2019-04-21,,"['Tri Jay Productions', 'Tri Jay Productions']",0,0,0,[],/name/nm9110144/,/name/nm10571665/,/name/nm10571666/,/name/nm10571664/,/name/nm10180401/,/name/nm10168301/,/name/nm10569732/,,,,['Malachi Thomas'],['Malachi Thomas'],3000.0,,,
0,tt10073510,Once in a Hundred Years: The Life and Legacy of Marian Anderson,0,2019-02-23,,[],0,0,0,[],/name/nm10569795/,/name/nm10569793/,/name/nm10569796/,/name/nm10569799/,/name/nm10569789/,/name/nm10569798/,/name/nm10569797/,/name/nm4076037/,/name/nm6252536/,/name/nm10569794/,['Bill Nicoletti'],['Nat Gutwirth'],,,,
0,tt10074426,Last Fool Show,0,2019-04-19,,"['Emba Productions', 'ABS-CBN International']",0,0,0,[],/name/nm2201817/,/name/nm3477347/,/name/nm0785281/,/name/nm0650988/,/name/nm1641256/,/name/nm0015846/,/name/nm0167728/,/name/nm2966645/,/name/nm1925918/,/name/nm4008510/,['Eduardo W. Roy Jr.'],"['Eduardo W. Roy Jr.', 'Eduardo W. Roy Jr.']",2979.0,,,
0,tt10074536,Liberation,0,2020-01-10,,['China Lion Film Distribution'],0,0,0,[],/name/nm2489423/,/name/nm0161308/,/name/nm8694048/,/name/nm2355740/,/name/nm10440401/,/name/nm0422623/,/name/nm11231225/,/name/nm2468729/,/name/nm5000213/,/name/nm2336625/,"['Xiaoyang Chang', 'Shaohong Li']","['Meng Li', 'Jianquan Shi']",5975914.0,,,
0,tt10074700,The Soul is What Remains,0,2019-12-09,,['Advanced Eye Films'],0,0,0,[],/name/nm6866130/,/name/nm3632692/,/name/nm10570671/,/name/nm3441354/,/name/nm3056612/,/name/nm3177881/,/name/nm10570672/,/name/nm4541066/,/name/nm1548494/,/name/nm10573992/,"['John Calhoun', 'JaQuay Young']",['John Calhoun'],,,,
0,tt10075732,Ta 4 epipeda tis iparksis,0,,,['Laika Productions'],0,0,0,[],,,,,,,,,,,['Iliana Danezi'],[],,,,
0,tt10075944,Bazaar Encounters,0,2019-04,,"['Double T Productions', 'Zombie Media']",0,0,0,[],/name/nm7640770/,/name/nm10571525/,/name/nm9068396/,/name/nm10053319/,/name/nm2212798/,/name/nm9667969/,,,,,['Thomas Marcum'],['Thomas Marcum'],,,,
0,tt10076106,Manmadhudu 2,0,2019-08-08,,"['Anandi Art Creations', 'US Telugu']",0,0,0,[],/name/nm0015459/,/name/nm5114849/,/name/nm3808948/,/name/nm3559559/,/name/nm0482285/,/name/nm0621937/,/name/nm1219922/,/name/nm2011414/,/name/nm5566329/,/name/nm3606487/,['Rahul Ravindran'],"['Rahul Ravindran', 'Rahul Ravindran', 'Satyanand', 'Kittu Vissapragada']",70936.0,,,
0,tt10076760,Homicidal Hollywood Babes,0,2019-03-19,,"['NewtonvilleTV', 'NewtonvilleTV']",0,0,0,[],/name/nm10351658/,/name/nm10351659/,/name/nm10571711/,/name/nm10495249/,/name/nm10351660/,,,,,,['Boneyboy'],['Boneyboy'],400.0,,,
0,tt10077042,Single & Ready,0,2019-04-04,,['HWIC Filmworks'],0,0,0,[],/name/nm10355059/,/name/nm5606910/,/name/nm4398223/,/name/nm3430436/,/name/nm9193601/,/name/nm7182128/,/name/nm6794346/,/name/nm2327512/,/name/nm10581582/,,['David C. Snyder'],['Lolah Lace'],,,,
0,tt10077706,Meathook Massacre: The Final Chapter,0,2019-06,,['SoCal Cinema Studios'],0,0,0,[],/name/nm1290447/,/name/nm4341114/,/name/nm2826608/,/name/nm7532266/,/name/nm8356058/,/name/nm5918519/,/name/nm10030993/,/name/nm7056094/,/name/nm9060018/,/name/nm5226177/,['Dustin Ferguson'],['Dustin Ferguson'],,,,
0,tt10077856,Beyond the Fear of Singing,0,2019-09-22,,"['Song Without Borders', 'Inner Harmony']",0,0,0,[],/name/nm10578729/,/name/nm10583934/,/name/nm10579406/,/name/nm10579407/,/name/nm4120800/,/name/nm10578731/,/name/nm10578733/,/name/nm10578732/,/name/nm10583936/,/name/nm10578738/,['Michael Stillwater'],[],,,,
0,tt10077998,The Unknown Saint,0,2020-01-01,,"['Altamar Films', 'The Match Factory', 'Condor Distribution']",0,0,0,[],/name/nm4443538/,/name/nm10571964/,/name/nm10571965/,/name/nm10571966/,/name/nm3119593/,/name/nm7652231/,/name/nm4140319/,/name/nm1015872/,,,['Alaa Eddine Aljem'],['Alaa Eddine Aljem'],107234.0,,,
0,tt10078016,All There Is - A Circus Story,0,2019-04-08,,[],0,0,0,[],/name/nm10629095/,/name/nm10629094/,/name/nm10631691/,/name/nm5731683/,/name/nm3925381/,/name/nm10629080/,/name/nm2616981/,/name/nm2612625/,/name/nm4499532/,,['Carlos Pagan'],['Carlos Pagan'],250000.0,,,
0,tt10078290,The Spy Behind Home Plate,0,2019-05-24,Not Rated,"['Ciesla Foundation', 'mTuckman Media']",0,0,0,[],/name/nm10758564/,/name/nm0042005/,/name/nm1758619/,/name/nm1682284/,/name/nm1668365/,/name/nm10760395/,/name/nm5560876/,/name/nm0075458/,/name/nm10797705/,/name/nm10760319/,['Aviva Kempner'],['Aviva Kempner'],1500000.0,10250.0,519525.0,519525.0
0,tt10078326,Come to Me Miss Ripples,0,2019-02-23,,[],0,0,0,[],/name/nm10572028/,/name/nm10572032/,/name/nm10194406/,/name/nm10572029/,/name/nm6437737/,/name/nm9063705/,/name/nm10572030/,/name/nm10194408/,/name/nm10263028/,/name/nm10572031/,['Wayne Roberts'],['Wayne Roberts'],,,,
0,tt10078664,Moon of the Blood Beast,0,2019-06-07,,['SoCal Cinema Studios'],0,0,0,[],/name/nm3148014/,/name/nm1290447/,/name/nm2766218/,/name/nm8279086/,/name/nm2826608/,/name/nm8099914/,/name/nm5438822/,/name/nm9283035/,/name/nm1847621/,/name/nm9717516/,['Dustin Ferguson'],['Dustin Ferguson'],,,,
0,tt10078834,Wrestled Away: The Lee Kemp Story,0,2019-07-15,,"['Dundee Entertainment', 'Dundee Entertainment']",0,0,0,[],/name/nm10574822/,/name/nm0000287/,/name/nm10574837/,/name/nm3110493/,/name/nm10574838/,/name/nm10574820/,/name/nm2696653/,/name/nm10574821/,/name/nm10574819/,/name/nm10574829/,['Riley Hanlon'],[],,,,
0,tt10078894,Deadly Playthings,0,2019-07-16,Not Rated,"['SRS Cinema', 'SRS Cinema']",0,0,0,[],/name/nm7525387/,/name/nm10572487/,/name/nm10814427/,/name/nm10572488/,/name/nm10814428/,/name/nm7143801/,/name/nm2487170/,/name/nm2386198/,/name/nm2374888/,/name/nm0689789/,['Mark Polonia'],[],,,,
0,tt10080270,Killing Sarai,0,2019-12-06,R,"['William Levy Entertainment', 'Pantelion Films']",0,0,0,[],/name/nm2126101/,/name/nm5209535/,/name/nm1832808/,/name/nm2696907/,/name/nm2379685/,/name/nm3860454/,/name/nm5484708/,/name/nm0554929/,,,['Matías Moltrasio'],"['Jeff Goldberg', 'William Levy']",226670.0,425332.0,425332.0,
0,tt10081202,Evvarikee Cheppoddu,0,2019-10-09,,"['Crazyants Productions', 'Sri Venkateswara Films']",0,0,0,[],/name/nm6845066/,/name/nm6642302/,/name/nm11257765/,/name/nm10805780/,/name/nm8996451/,/name/nm11170446/,/name/nm11170445/,/name/nm9855563/,/name/nm6004604/,/name/nm9631341/,['Basava Shankar Eeday'],['Basava Shankar Eeday'],,,,
0,tt10081238,Malli Malli Chusa,0,2019-10-18,,['Krishi Creations'],0,0,0,[],/name/nm2496992/,/name/nm10573726/,/name/nm10573727/,,,,,,,,['Hemanth Karthik'],[],,,,
0,tt10081286,The Return of Richard III on the 9:24 am Train,0,2019-08-23,,['Atlan Films'],0,0,0,[],/name/nm1189185/,/name/nm0287177/,/name/nm0053620/,/name/nm2465126/,/name/nm2163264/,/name/nm9163932/,/name/nm0245978/,/name/nm1175483/,/name/nm0016137/,/name/nm2099537/,['Eric Bu'],['Gilles Dyrek'],,,,
0,tt10081596,Flat Earth: To the Edge and Back,0,2019-03-20,TV-14,[],0,0,0,[],/name/nm9044070/,/name/nm10573939/,/name/nm10573940/,/name/nm10573941/,/name/nm10131196/,/name/nm10573938/,/name/nm6982686/,/name/nm10573942/,,,['Logan Paul'],['Logan Paul'],,,,
0,tt10082536,Stand Up or Fall Down,0,2019-04-07,,['Green Khepera'],0,0,0,[],/name/nm10604504/,/name/nm4369346/,/name/nm10574189/,/name/nm6704992/,/name/nm1830228/,/name/nm3298984/,/name/nm1168133/,/name/nm10604503/,,,['Patricia Batdorf'],['Patricia Batdorf'],,,,
0,tt10082932,Seeds!,0,2019-03-16,,['Pierce Mill Media'],0,0,0,[],,,,,,,,,,,['Walker Lambert'],"['Karolina Jasinska de Benavides', 'Walker Lambert']",,,,
0,tt10083934,Two Trentons,0,2019-06-27,,['BooBat Productions'],0,0,0,[],/name/nm3600899/,/name/nm10598873/,/name/nm10598875/,/name/nm10882593/,/name/nm10882594/,/name/nm10605457/,/name/nm10605458/,/name/nm10598877/,/name/nm8125633/,/name/nm10574474/,['Brad Mays'],[],,,,
0,tt10084190,Chandigarh Amritsar Chandigarh,0,2019-05-24,,"['Leostride Entertainment', 'Aanna Films']",0,0,0,[],/name/nm8050123/,/name/nm3993149/,/name/nm6293193/,/name/nm3608767/,/name/nm1056425/,,,,,,['Karaan Guliani'],[],118655.0,,,
0,tt10085296,Light Years,0,2019-06-22,,['Andrew Lauren Productions'],0,0,0,[],/name/nm4241971/,/name/nm1436209/,/name/nm4689170/,/name/nm1792454/,/name/nm5210480/,,,,,,['Colin Thompson'],['Colin Thompson'],,,,
0,tt10085338,Blood on Her Name,0,2020-02-28,,"['Rising Creek', 'Yellow Veil Pictures', 'Vertical Entertainment']",0,0,0,[],/name/nm3869592/,/name/nm0001599/,/name/nm0737533/,/name/nm7908135/,/name/nm1281943/,/name/nm8006102/,/name/nm6718679/,/name/nm0891257/,/name/nm2282254/,/name/nm0140755/,['Matthew Pope'],"['Don M. Thompson', 'Matthew Pope']",,,,
0,tt10085524,I Wanted Our Summer,0,2019-12-01,,"['Jordan Walker', 'Jordan Walker']",0,0,0,[],/name/nm9959753/,/name/nm8637681/,/name/nm10575314/,/name/nm8543599/,,,,,,,['Jordan Walker'],['Jordan Walker'],10000.0,,,
0,tt10086502,Scent of My Daughter,0,2020-03-22,,['Sargona Film'],0,0,0,[],/name/nm3371285/,/name/nm1194026/,/name/nm0139845/,/name/nm1699304/,/name/nm10687609/,/name/nm5384553/,/name/nm4225874/,/name/nm4205024/,/name/nm9181883/,/name/nm10686815/,['Olgun Özdemir'],['Olgun Özdemir'],,,,
0,tt10086784,John Light,0,2019-08,,"['JC Films', 'Burning Bulb Publishing']",0,0,0,[],/name/nm7760858/,/name/nm6726195/,/name/nm6873204/,/name/nm3072031/,/name/nm0001002/,/name/nm10596954/,/name/nm10123313/,/name/nm10580504/,/name/nm10580505/,/name/nm10580483/,['Jason Campbell'],['David Welty'],,,,
0,tt10087134,Jack & Daniel,0,2019-11-29,Not Rated,"['Thameens Films', 'Phars Film']",0,0,0,[],/name/nm0226770/,/name/nm0035018/,/name/nm0039596/,/name/nm1267637/,/name/nm0222181/,/name/nm0803182/,/name/nm1839482/,/name/nm0409204/,/name/nm0417314/,/name/nm1289230/,['S.L. Puram Jayasurya'],['S.L. Puram Jayasurya'],90663.0,,,
0,tt10087630,Beyond the Leaves,0,2019-10-31,,[],0,0,0,[],/name/nm9615839/,/name/nm10110651/,/name/nm10108201/,/name/nm8666761/,/name/nm10599162/,/name/nm10110657/,,,,,['Jake Jones'],['David Bohrnstedt'],,,,
0,tt10088006,Khalid: Free Spirit,0,2019-04-03,,"['Ammolite', 'Trafalgar Releasing']",0,0,0,[],/name/nm6433002/,/name/nm9467788/,/name/nm8525786/,/name/nm5795819/,/name/nm9556009/,/name/nm8464135/,/name/nm10576650/,/name/nm4024158/,/name/nm1346230/,/name/nm1660030/,['Emil Nava'],"['Adam DaSilva', 'David James']",284229.0,284229.0,,
0,tt10091268,Lock & Key,0,2019-03-25,,"['480 Films', 'Maverick Entertainment']",0,0,0,[],/name/nm3839912/,/name/nm9540216/,/name/nm6024400/,/name/nm2502156/,/name/nm7263212/,/name/nm3837461/,/name/nm8413691/,/name/nm10577900/,/name/nm6291424/,/name/nm6007616/,['Rodney Jackson'],['Tavares M. Wilson'],10000.0,,,
0,tt10091530,Holiday Rush,0,2019-11-28,TV-PG,"['Poke Prod', 'Netflix']",0,0,0,[],/name/nm0539082/,/name/nm2792296/,/name/nm0522306/,/name/nm2915788/,/name/nm6837954/,/name/nm10591267/,/name/nm10592025/,/name/nm1235154/,/name/nm0005067/,/name/nm4114453/,['Leslie Small'],"['Sean Dwyer', 'Greg Cope White']",,,,
0,tt10091696,Dybbuk Box: The Story of Chris Chambers,0,2019-05-15,Unrated,['Mazz Appeal Films'],0,0,0,[],/name/nm10582402/,/name/nm1550645/,,,,,,,,,['Joseph Mazzaferro'],['Joseph Mazzaferro'],,,,
0,tt10092142,Aspen 1989 for the 31st Century - Part I,0,2019-12-01,,"['Hollywood Global Studios', 'Hollywood Global Studios']",0,0,0,[],/name/nm10578540/,/name/nm1586925/,/name/nm0750701/,,,,,,,,['Emile Razpopov'],"['Emile Razpopov', 'Richard Rush']",1000000.0,,,
0,tt10092368,Aspen 1989 for the 31st Century - Part II,0,2019-12-01,,"['Hollywood Global Studios', 'Hollywood Global Studios']",0,0,0,[],/name/nm10578540/,/name/nm0548702/,/name/nm0443720/,/name/nm0730949/,/name/nm0750701/,,,,,,['Emile Razpopov'],['Richard Rush'],1000000.0,,,
0,tt10095336,Our Godfather,0,2019-09-10,,"['Black Earth Films', 'Netflix']",0,0,0,[],,,,,,,,,,,"['Mark Franchetti', 'Andrew Meier']","['Mark Franchetti', 'Andrew Meier']",,,,
0,tt10095498,Get Real,0,2019-05-09,,"['e-Communications', 'e-Communications']",0,0,0,[],/name/nm10579542/,/name/nm10579539/,/name/nm10579541/,/name/nm10579540/,/name/nm10579543/,,,,,,['Darby Christensen'],"['Darby Christensen', 'Courtney Honors', 'Brett Taylor']",1500.0,,,
0,tt10097364,Send Me to the Clouds,0,2019-09-20,,"['Bad Rabbit Pictures', 'Cheng Cheng Films']",0,0,0,[],/name/nm3209720/,/name/nm7938387/,/name/nm6174584/,/name/nm0943205/,/name/nm5394587/,/name/nm3363690/,/name/nm11122627/,,,,['Congcong Teng'],['Congcong Teng'],4132253.0,,,
0,tt10097480,Totality,0,2019-01-14,PG,"['Echo Media', 'Echo Media']",0,0,0,[],/name/nm10580439/,,,,,,,,,,['John N. Campbell'],[],20000.0,,,
0,tt10097936,Kilroy and the Boy Soldier,0,2019-04-13,,['Beach Riot Films'],0,0,0,[],/name/nm10580645/,/name/nm4446527/,/name/nm10580646/,/name/nm10580647/,/name/nm10580648/,/name/nm10580649/,/name/nm10580650/,/name/nm10580651/,/name/nm7783664/,/name/nm10580652/,['Joey Spillane'],[],,,,
0,tt10097958,Gripped: Climbing Killer Pillar,0,2019-07-01,,['Oceanic Productions'],0,0,0,[],/name/nm8919461/,/name/nm10591272/,/name/nm3655078/,/name/nm1839980/,/name/nm4817753/,/name/nm2628006/,,,,,['Benjamin Galland'],"['Corey Fischer', 'Benjamin Galland', 'Donna Laemmlen']",500000.0,,,
0,tt10098398,Blind and Battered,0,2019-05-01,,"['One Shot Films', 'Indie Rights']",0,0,0,[],/name/nm10592579/,/name/nm10592577/,/name/nm10592573/,/name/nm10592571/,/name/nm10584710/,/name/nm10584712/,/name/nm10584711/,/name/nm10592576/,/name/nm10592580/,/name/nm10578402/,['Curtis Elerson'],"['Curtis Elerson', 'Ben Gillespie']",25000.0,,,
0,tt10098494,Guilt by Design,0,2019-10-25,,"['Dahe Pictures Yangzhou', 'Mei Ah Entertainment']",0,0,0,[],/name/nm0156533/,/name/nm2186770/,/name/nm0156567/,/name/nm0155587/,/name/nm6167015/,/name/nm7914475/,/name/nm0157805/,/name/nm0423268/,/name/nm7728060/,/name/nm9052375/,"['Siu Kwan Lai', 'Wing Tai Lau', 'Pak-Lam Sze']","['Siu Kwan Lai', 'Wing Tai Lau', 'Pak-Lam Sze']",13626391.0,,,
0,tt10100274,"Scary, Unnerving Experiences Filming Ghost Documentary: Are These Paranormal Experiences Incidents?",0,2019-03-29,,[],0,0,0,[],/name/nm2539790/,/name/nm9264815/,,,,,,,,,['Dan Bell'],['Dan Bell'],,,,
0,tt10100664,Iliza Shlesinger: Over & Over,0,2019-07-02,,[],0,0,0,[],/name/nm2955597/,,,,,,,,,,['Jonah Feingold'],['Iliza Shlesinger'],0.0,,,
0,tt10100842,William Tecumseh Sherman: Beyond the March to the Sea,0,2019-03-15,,"['Jonathan Chase Cook', 'Amazon']",0,0,0,[],/name/nm10567807/,,,,,,,,,,['Jonathan Chase Cook'],['Jonathan Chase Cook'],0.0,,,
0,tt10101666,Redeeming Uncle Tom: The Josiah Henson Story,0,2019-02-04,,"['Boom Documentaries', 'PBS']",0,0,0,[],/name/nm0000418/,,,,,,,,,,['Jared Brock'],[],250000.0,,,
0,tt10101810,#HatersMakeMeFamous,0,2019-03-25,,"['GCM Media', 'Nandar Pictures', 'Nandar Home Entertainment']",0,0,0,[],/name/nm10582672/,/name/nm5658047/,/name/nm10582678/,/name/nm10582688/,/name/nm10582670/,/name/nm9653262/,/name/nm10582683/,/name/nm10582684/,/name/nm10582685/,/name/nm0186784/,"['Sam Erdmann', 'Tray Goodman']","['Sam Erdmann', 'Tray Goodman', 'Katrina Palmisano']",,,,
0,tt10102192,Nadhoo Khan,0,2019-04-26,,"['Loud Roar Films', 'Mind Blowing Films']",0,0,0,[],/name/nm11324099/,/name/nm11324107/,/name/nm5679766/,/name/nm5839531/,/name/nm1206435/,/name/nm11324109/,/name/nm7337608/,/name/nm10367548/,/name/nm7640304/,/name/nm3801861/,['Imran Sheikh'],['Sukhjinder Singh Babbal'],5490.0,,,
0,tt10102328,Adhyaksha In America,0,2019-10-10,,['People Media Factory'],0,0,0,[],/name/nm4477948/,/name/nm4291439/,/name/nm2794335/,/name/nm3766193/,/name/nm3912271/,,,,,,['Yoganandh Muddhan'],['Yoganandh Muddhan'],,,,
0,tt10106268,Frenetic,0,2019-06-05,,[],0,0,0,[],/name/nm9060275/,/name/nm8622627/,/name/nm6635603/,/name/nm8893357/,/name/nm10215657/,/name/nm10584485/,/name/nm10215658/,/name/nm10544604/,/name/nm3160499/,/name/nm10215656/,['Gabe Villarreal'],"['Josh Berrier', 'Gabe Villarreal']",3000.0,,,
0,tt10106416,Honor Project Documentary,0,2019-06-14,,['Hibard Group'],0,0,0,[],/name/nm10584661/,/name/nm10584655/,/name/nm8131929/,/name/nm10584662/,/name/nm10584651/,/name/nm10584656/,/name/nm10584654/,/name/nm2871324/,/name/nm8983758/,/name/nm10584660/,['Emily Hibard'],['Emily Hibard'],150000.0,,,
0,tt10107410,Music of the Lord of the Rings,0,2019-03-29,,[],0,0,0,[],,,,,,,,,,,['Ashton Gleckman'],['Ashton Gleckman'],,,,
0,tt10107868,In a New York Minute,0,2019-04-28,,[],0,0,0,[],/name/nm2541767/,/name/nm2684348/,/name/nm3815162/,/name/nm3485108/,/name/nm9434438/,/name/nm5565867/,/name/nm0155607/,/name/nm0216060/,/name/nm2369673/,/name/nm1382097/,['Ximan Li'],"['Ximan Li', 'Yilei Zhou']",,,,
0,tt10108074,Common Creed,0,2019-10-02,,['Tomahawk Entertainment Group'],0,0,0,[],/name/nm10597471/,/name/nm4918989/,/name/nm2327603/,/name/nm7247582/,/name/nm10449117/,/name/nm9738337/,/name/nm9902664/,/name/nm10598108/,/name/nm10700979/,/name/nm10643458/,['Logan Kyngston'],"['Javon Bates', 'Gregg Napoli']",10000.0,,,
0,tt10108358,The Past Is Never Dead,0,2019-05-09,,"['Big Prairie Films', 'Amazon']",0,0,0,[],/name/nm10585367/,,,,,,,,,,['Steve E. Turner'],[],,,,
0,tt10108544,Always a Bridesmaid,0,2019-08-25,,"['AAB Film', 'Black Waterhorse']",0,0,0,[],/name/nm4124560/,/name/nm1490195/,/name/nm1304328/,/name/nm6130299/,/name/nm4596305/,/name/nm7422316/,/name/nm2709678/,/name/nm8864662/,/name/nm0493311/,/name/nm3771161/,['Trey Haley'],['Yvette Nicole Brown'],,,,
0,tt10109262,Leaving Neverland: Take Two,0,2019-04-11,,[],0,0,0,[],/name/nm0001391/,/name/nm0005143/,/name/nm0000072/,,,,,,,,[],[],,,,
0,tt10109752,Felts Field,0,2019-04-11,,[],0,0,0,[],/name/nm9886432/,/name/nm9914503/,/name/nm9982082/,/name/nm10229158/,/name/nm10589540/,,,,,,['Jorden Pasols'],[],,,,
0,tt10109922,Vintage Vinyl Roadshow,0,2019-05-03,,[],0,0,0,[],,,,,,,,,,,['Brad Romeo Hodge'],"['Nick Adamson', 'Laura Ray']",1000000.0,,,
0,tt10110258,Hope's City,0,2019-06-21,,['Dancing Ape Films'],0,0,0,[],,,,,,,,,,,['Ricardo Fleshman'],['Ricardo Fleshman'],5600.0,,,
