,title,runtime,release_date,rating,prod_co,metaScore,metaUserScore,imdb_rating,genre,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,directors,writers,budget,opening_wknd,gross_dom,gross_int,title_code
0,When the Game Stands Tall,0,2014-08-22,PG,"['Affirm Films', 'Sony Pictures Releasing']",0,0,0,"['Drama', 'Sport']",/name/nm0001029/,/name/nm1573253/,/name/nm0004821/,/name/nm0000368/,/name/nm0000317/,/name/nm4568989/,/name/nm4115048/,/name/nm1900772/,/name/nm3843144/,/name/nm4150847/,['Thomas Carter'],"['Scott Marshall Smith', 'Scott Marshall Smith', 'David Zelon', 'Neil Hayes']",15000000,8381509,30127963.0,30138754.0,tt2247476
0,The Book of Life,0,2014-10-17,PG,"['Reel FX Creative Studios', 'Twentieth Century Fox']",0,0,0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",/name/nm0526019/,/name/nm0757855/,/name/nm1475594/,/name/nm0000579/,/name/nm0000775/,/name/nm0001084/,/name/nm0215487/,/name/nm0001185/,/name/nm0001803/,/name/nm0016141/,['Jorge R. Gutiérrez'],"['Jorge R. Gutiérrez', 'Doug Langdale']",50000000,17005218,50151543.0,99783556.0,tt2262227
0,The Raid 2,0,2014-04-11,R,"['Pt. Merantau Films', 'XYZ Films', 'Sony Pictures Classics']",0,0,0,"['Action', 'Crime', 'Thriller']",/name/nm3299397/,/name/nm3345670/,/name/nm3022653/,/name/nm2680798/,/name/nm1233777/,/name/nm1295765/,/name/nm5433042/,/name/nm2438707/,/name/nm4950418/,/name/nm0559430/,['Gareth Evans'],['Gareth Evans'],4500000,165292,2627209.0,6566916.0,tt2265171
0,Gone Girl,0,2014-10-03,R,"['Twentieth Century Fox', 'Twentieth Century Fox']",0,0,0,"['Drama', 'Mystery', 'Thriller']",/name/nm0000255/,/name/nm0683253/,/name/nm0000439/,/name/nm1347153/,/name/nm4689420/,/name/nm0225332/,/name/nm0297578/,/name/nm0166359/,/name/nm0051862/,/name/nm0701512/,['David Fincher'],"['Gillian Flynn', 'Gillian Flynn']",61000000,37513109,167767189.0,369330363.0,tt2267998
0,The Grand Budapest Hotel,0,2014-03-28,R,"['Fox Searchlight Pictures', 'Fox Searchlight Pictures']",0,0,0,"['Adventure', 'Comedy', 'Crime']",/name/nm0000146/,/name/nm0000719/,/name/nm0023832/,/name/nm0004778/,/name/nm0000353/,/name/nm0000156/,/name/nm0000172/,/name/nm0000179/,/name/nm0000195/,/name/nm0001570/,['Wes Anderson'],"['Stefan Zweig', 'Wes Anderson', 'Wes Anderson', 'Hugo Guinness']",25000000,811166,59301324.0,172936941.0,tt2278388
0,Muppets Most Wanted,0,2014-03-21,PG,"['Walt Disney Pictures', 'Walt Disney Studios Motion Pictures']",0,0,0,"['Adventure', 'Comedy', 'Crime', 'Family', 'Musical', 'Mystery']",/name/nm0315041/,/name/nm0123092/,/name/nm0275486/,/name/nm0926209/,/name/nm1129383/,/name/nm0324397/,/name/nm0057321/,/name/nm0748843/,/name/nm0900934/,/name/nm0513285/,['James Bobin'],"['James Bobin', 'Nicholas Stoller', 'Jim Henson']",50000000,17005126,51183113.0,80383113.0,tt2281587
0,Man from Reno,0,2015-03-27,Not Rated,"['Eleven Arts', 'Gravitas Ventures']",0,0,0,"['Crime', 'Drama', 'Mystery', 'Thriller']",/name/nm0297858/,/name/nm0785277/,/name/nm0457556/,/name/nm4938249/,/name/nm1073975/,/name/nm5017229/,/name/nm1452105/,/name/nm4680946/,/name/nm1801474/,/name/nm1402611/,['Dave Boyle'],"['Dave Boyle', 'Joel Clark', 'Michael Lerman']",15158,101438,101438.0,,tt2287170
0,The Devil's Hand,0,2014-10-10,PG-13,"['LD Entertainment', 'Cinema Management Group', 'Roadside Attractions']",0,0,0,"['Horror', 'Thriller']",/name/nm0001722/,/name/nm1486317/,/name/nm2560043/,/name/nm1343254/,/name/nm2973459/,/name/nm0718680/,/name/nm1358539/,/name/nm0000538/,/name/nm0571467/,/name/nm2095613/,['Christian E. Christiansen'],['Karl Mueller'],7000000,4239,5746.0,1428494.0,tt2290739
0,22 Jump Street,0,2014-06-13,R,"['Columbia Pictures', 'Columbia Pictures']",0,0,0,"['Action', 'Comedy', 'Crime']",/name/nm1475594/,/name/nm1706767/,/name/nm0001084/,/name/nm0644406/,/name/nm0001780/,/name/nm0751518/,/name/nm0828226/,/name/nm3255459/,/name/nm5695570/,/name/nm3584219/,"['Phil Lord', 'Christopher Miller']","['Michael Bacall', 'Oren Uziel', 'Rodney Rothman', 'Michael Bacall', 'Jonah Hill', 'Patrick Hasburgh', 'Stephen J. Cannell']",50000000,57071445,191719337.0,331333876.0,tt2294449
0,23 Blast,0,2014-10-24,PG-13,"['Touchdown Productions LLC', 'Capitol Christian Distribution']",0,0,0,"['Drama', 'Family', 'Sport']",/name/nm2639722/,/name/nm1389835/,/name/nm0002332/,/name/nm2301438/,/name/nm0891786/,/name/nm0956631/,/name/nm0124079/,/name/nm0000669/,/name/nm0048250/,/name/nm0048414/,['Dylan Baker'],"['Bram Hoover', 'Toni Hoover']",1000000,337091,549185.0,549185.0,tt2304459
