,title,runtime,release_date,rating,prod_co,metaScore,metaUserScore,imdb_rating,genre,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,directors,writers,budget,opening_wknd,gross_dom,gross_int,title_code
0,Fire Safety in the Home: A Boy Scout's Personal Project,0,2018-08-01,,"['Smith Productions Louisville', 'Smith Productions']",0,0,0,[],/name/nm10039903/,/name/nm10039906/,/name/nm10039908/,/name/nm10048996/,/name/nm10048994/,/name/nm10042697/,/name/nm10048993/,/name/nm10048989/,/name/nm10048990/,/name/nm10048998/,['David Meier Smith'],"['Brady McCaw', 'David Meier Smith']",500.0,,,,tt8824786
0,Femmes Fatales: Women of The Deathmatch,0,2018-08-10,,['AD Nauseam XI'],0,0,0,[],/name/nm4633266/,/name/nm1548415/,/name/nm10040837/,/name/nm2151281/,/name/nm9654934/,/name/nm10040836/,/name/nm10040835/,/name/nm9755829/,/name/nm8272585/,/name/nm10040834/,"['Tony Colon', 'Rick Gawel']",[],1000.0,,,,tt8825752
0,Go Tell Aunt Rhody,0,2018-09,,[],0,0,0,[],,,,,,,,,,,[],[],,,,,tt8825848
0,Oblivion,0,2018,,['Cola Studios'],0,0,0,[],/name/nm1784670/,/name/nm10010772/,/name/nm1131993/,/name/nm2411543/,/name/nm1222202/,,,,,,['Cagla Karslioglu'],"['Coco Hollings', 'Cagla Karslioglu']",,,,,tt8826828
0,Squirrels,0,2018-07-17,,['Bangor Films'],0,0,0,[],/name/nm9285069/,/name/nm5959121/,/name/nm9285065/,/name/nm6152875/,/name/nm9285068/,/name/nm7673137/,/name/nm10041314/,/name/nm10041318/,/name/nm10766492/,/name/nm10766494/,['Todd Verow'],['Todd Verow'],,,,,tt8826960
0,Tranquility - An Independent Espionage/Crime Film,0,2018-08-11,TV-14,"['Allegedfilms', 'Extreme Films Productions']",0,0,0,[],/name/nm9850644/,/name/nm9850646/,/name/nm9850643/,/name/nm10042140/,/name/nm9850645/,/name/nm10042143/,/name/nm10042144/,,,,"['Alexander Geil', 'Zackary St. Amant']","['Cassandra Larse', 'Zackary St. Amant', 'Alexander Geil']",600.0,,,,tt8829832
0,Making the Five Heartbeats,0,2018-08-27,PG-13,['Green Lighthouse'],0,0,0,[],/name/nm3400789/,/name/nm0416551/,/name/nm0502442/,/name/nm0870186/,/name/nm0920446/,/name/nm10042150/,,,,,['Robert Townsend'],['Robert Townsend'],280000.0,67415.0,67415.0,,tt8829850
0,Rebel on the Highway,0,2018-03-15,PG-13,['BIC Productions'],0,0,0,[],/name/nm9156400/,/name/nm3975771/,/name/nm10042191/,/name/nm10042171/,/name/nm0428856/,/name/nm2426421/,/name/nm0615846/,/name/nm6814323/,/name/nm10042192/,/name/nm10042190/,['Cheryl McIntire'],"['Charlie Brechtel', 'Sabrina Brechtel Mounkes']",,,,,tt8829872
0,Bootleg Brav's Remastered Bowling Tournament,0,2018-08-09,,"['Chrissomallis Productions', 'Chrissomallis Productions']",0,0,0,[],/name/nm10042559/,/name/nm10042558/,/name/nm10042557/,/name/nm8955010/,/name/nm10042554/,/name/nm10042560/,/name/nm10042714/,/name/nm10042715/,/name/nm10042717/,/name/nm10042716/,['John Chrissomallis'],[],0.0,,,,tt8831154
0,Blood Clots,0,2018-08-03,,['Ammo Content'],0,0,0,[],/name/nm0807548/,/name/nm0036439/,/name/nm6373079/,/name/nm5252179/,/name/nm5868669/,/name/nm2418861/,/name/nm3420165/,/name/nm1490847/,/name/nm0801625/,/name/nm3002605/,"['Luke Guidici', 'Evan Hughes', 'Patrick Longstreth', 'Martyn Pick', 'Nick Spooner', 'Sid Zanforlin']","['Chris Bavota', 'Sid Zanforlin']",,,,,tt8833552
0,I Was Up All Night Daydreaming,0,2018,,['Dada'],0,0,0,[],/name/nm10043646/,/name/nm1784670/,/name/nm9123119/,/name/nm10043648/,,,,,,,['Yifan Hu'],[],,,,,tt8834872
0,Welcome to Faithtown Real Love,0,2018-08-02,,['Churchouse Productions'],0,0,0,[],/name/nm10053845/,/name/nm10057194/,/name/nm10053851/,/name/nm10053847/,/name/nm10053867/,/name/nm10053840/,/name/nm10053857/,/name/nm10053863/,/name/nm10053858/,/name/nm10053861/,[],['Undra Hill'],,,,,tt8835028
0,Skim It!,0,2018-10-14,,"[""Can't Stop Won't Stop Films"", ""Can't Stop Won't Stop Films""]",0,0,0,[],/name/nm5611841/,/name/nm10044142/,/name/nm10044146/,/name/nm10044147/,/name/nm10044148/,/name/nm10044149/,/name/nm7409114/,/name/nm10044150/,/name/nm10044151/,/name/nm10044153/,"['Austin Milner', 'Conner Von Kuetzing']","['Austin Milner', 'Conner Von Kuetzing']",5000.0,,,,tt8835370
0,Exes Baggage,0,2018-10-05,,"['Black Sheep', 'ABS-CBN International']",0,0,0,[],/name/nm1284020/,/name/nm0032633/,/name/nm2712398/,/name/nm2505548/,/name/nm4341647/,,,,,,['Dan Villegas'],['Dwein Baltazar'],401582.0,,,,tt8835552
0,Spider Mites of Jesus: The Dirtwoman Documentary,0,2018-11-03,,['TVJerry'],0,0,0,[],/name/nm10742474/,,,,,,,,,,['Jerry Williams'],['Jerry Williams'],,,,,tt8835680
0,Jinpa,0,2020-02-21,,"['Xiangshan Ze Shi Dong wen hua chuan bo', 'Icarus Films']",0,0,0,[],/name/nm8369807/,/name/nm5677992/,/name/nm1102348/,,,,,,,,['Pema Tseden'],['Pema Tseden'],1555460.0,,,,tt8836292
0,The Best Movie Ever 4ever,0,2018-09-01,,['See & See Films'],0,0,0,[],/name/nm9124186/,/name/nm9124187/,/name/nm10046333/,/name/nm10048071/,/name/nm10046330/,/name/nm10046332/,/name/nm9124185/,/name/nm10046335/,/name/nm10046338/,/name/nm9124712/,"['Chris Ramos', 'Chris Woods']",[],1000.0,,,,tt8837492
